date,location,new_cases,new_deaths,total_cases,total_deaths
2020/3/20,Sudan,0,0,2,1
2020/3/21,Sudan,0,0,2,1
2020/3/22,Sudan,0,0,2,1
2020/3/23,Sudan,0,0,2,1
2020/3/24,Sudan,0,0,2,1
2020/3/25,Sudan,1,0,3,1
2020/3/26,Sudan,0,0,3,1
2020/3/27,Sudan,0,0,3,1
2020/3/28,Sudan,0,0,3,1
2020/3/29,Sudan,2,0,5,1
2020/3/30,Sudan,0,0,5,1
2020/3/31,Sudan,1,1,6,2
2020/3/15,Suriname,1,0,1,0
2020/3/21,Suriname,0,0,1,0
2020/3/22,Suriname,4,0,5,0
2020/3/23,Suriname,0,0,5,0
2020/3/24,Suriname,1,0,6,0
2020/3/25,Suriname,2,0,8,0
2020/3/26,Suriname,0,0,8,0
2020/3/27,Suriname,0,0,8,0
2020/3/28,Suriname,0,0,8,0
2020/3/29,Suriname,0,0,8,0
2020/3/30,Suriname,0,0,8,0
2020/3/31,Suriname,0,0,8,0
2020/3/15,Swaziland,1,0,1,0
2020/3/16,Swaziland,0,0,1,0
2020/3/17,Swaziland,0,0,1,0
2020/3/18,Swaziland,0,0,1,0
2020/3/19,Swaziland,0,0,1,0
2020/3/20,Swaziland,0,0,1,0
2020/3/21,Swaziland,0,0,1,0
2020/3/22,Swaziland,0,0,1,0
2020/3/23,Swaziland,3,0,4,0
2020/3/24,Swaziland,0,0,4,0
2020/3/25,Swaziland,0,0,4,0
2020/3/26,Swaziland,0,0,4,0
2020/3/27,Swaziland,2,0,6,0
2020/3/28,Swaziland,3,0,9,0
2020/3/29,Swaziland,0,0,9,0
2020/3/30,Swaziland,0,0,9,0
2020/3/31,Swaziland,0,0,9,0
2019/12/31,Sweden,0,0,0,0
2020/1/1,Sweden,0,0,0,0
2020/1/2,Sweden,0,0,0,0
2020/1/3,Sweden,0,0,0,0
2020/1/4,Sweden,0,0,0,0
2020/1/5,Sweden,0,0,0,0
2020/1/6,Sweden,0,0,0,0
2020/1/7,Sweden,0,0,0,0
2020/1/8,Sweden,0,0,0,0
2020/1/9,Sweden,0,0,0,0
2020/1/10,Sweden,0,0,0,0
2020/1/11,Sweden,0,0,0,0
2020/1/12,Sweden,0,0,0,0
2020/1/13,Sweden,0,0,0,0
2020/1/14,Sweden,0,0,0,0
2020/1/15,Sweden,0,0,0,0
2020/1/16,Sweden,0,0,0,0
2020/1/17,Sweden,0,0,0,0
2020/1/18,Sweden,0,0,0,0
2020/1/19,Sweden,0,0,0,0
2020/1/20,Sweden,0,0,0,0
2020/1/21,Sweden,0,0,0,0
2020/1/22,Sweden,0,0,0,0
2020/1/23,Sweden,0,0,0,0
2020/1/24,Sweden,0,0,0,0
2020/1/25,Sweden,0,0,0,0
2020/1/26,Sweden,0,0,0,0
2020/1/27,Sweden,0,0,0,0
2020/1/28,Sweden,0,0,0,0
2020/1/29,Sweden,0,0,0,0
2020/1/30,Sweden,0,0,0,0
2020/1/31,Sweden,0,0,0,0
2020/2/1,Sweden,1,0,1,0
2020/2/2,Sweden,0,0,1,0
2020/2/3,Sweden,0,0,1,0
2020/2/4,Sweden,0,0,1,0
2020/2/5,Sweden,0,0,1,0
2020/2/6,Sweden,0,0,1,0
2020/2/7,Sweden,0,0,1,0
2020/2/8,Sweden,0,0,1,0
2020/2/9,Sweden,0,0,1,0
2020/2/10,Sweden,0,0,1,0
2020/2/11,Sweden,0,0,1,0
2020/2/12,Sweden,0,0,1,0
2020/2/13,Sweden,0,0,1,0
2020/2/14,Sweden,0,0,1,0
2020/2/15,Sweden,0,0,1,0
2020/2/16,Sweden,0,0,1,0
2020/2/17,Sweden,0,0,1,0
2020/2/18,Sweden,0,0,1,0
2020/2/19,Sweden,0,0,1,0
2020/2/20,Sweden,0,0,1,0
2020/2/21,Sweden,0,0,1,0
2020/2/22,Sweden,0,0,1,0
2020/2/23,Sweden,0,0,1,0
2020/2/24,Sweden,0,0,1,0
2020/2/25,Sweden,0,0,1,0
2020/2/26,Sweden,0,0,1,0
2020/2/27,Sweden,1,0,2,0
2020/2/28,Sweden,5,0,7,0
2020/2/29,Sweden,5,0,12,0
2020/3/1,Sweden,1,0,13,0
2020/3/2,Sweden,1,0,14,0
2020/3/3,Sweden,1,0,15,0
2020/3/4,Sweden,9,0,24,0
2020/3/5,Sweden,11,0,35,0
2020/3/6,Sweden,26,0,61,0
2020/3/7,Sweden,76,0,137,0
2020/3/8,Sweden,24,0,161,0
2020/3/9,Sweden,42,0,203,0
2020/3/10,Sweden,45,0,248,0
2020/3/11,Sweden,78,0,326,0
2020/3/12,Sweden,136,1,462,1
2020/3/13,Sweden,158,0,620,1
2020/3/14,Sweden,155,0,775,1
2020/3/15,Sweden,149,0,924,1
2020/3/16,Sweden,108,2,1032,3
2020/3/17,Sweden,89,4,1121,7
2020/3/18,Sweden,46,1,1167,8
2020/3/19,Sweden,134,2,1301,10
2020/3/20,Sweden,122,0,1423,10
2020/3/21,Sweden,200,6,1623,16
2020/3/22,Sweden,123,4,1746,20
2020/3/23,Sweden,160,1,1906,21
2020/3/24,Sweden,110,4,2016,25
2020/3/25,Sweden,256,11,2272,36
2020/3/26,Sweden,238,6,2510,42
2020/3/27,Sweden,296,24,2806,66
2020/3/28,Sweden,240,26,3046,92
2020/3/29,Sweden,401,10,3447,102
2020/3/30,Sweden,253,8,3700,110
2020/3/31,Sweden,328,36,4028,146
2019/12/31,Switzerland,0,0,0,0
2020/1/1,Switzerland,0,0,0,0
2020/1/2,Switzerland,0,0,0,0
2020/1/3,Switzerland,0,0,0,0
2020/1/4,Switzerland,0,0,0,0
2020/1/5,Switzerland,0,0,0,0
2020/1/6,Switzerland,0,0,0,0
2020/1/7,Switzerland,0,0,0,0
2020/1/8,Switzerland,0,0,0,0
2020/1/9,Switzerland,0,0,0,0
2020/1/10,Switzerland,0,0,0,0
2020/1/11,Switzerland,0,0,0,0
2020/1/12,Switzerland,0,0,0,0
2020/1/13,Switzerland,0,0,0,0
2020/1/14,Switzerland,0,0,0,0
2020/1/15,Switzerland,0,0,0,0
2020/1/16,Switzerland,0,0,0,0
2020/1/17,Switzerland,0,0,0,0
2020/1/18,Switzerland,0,0,0,0
2020/1/19,Switzerland,0,0,0,0
2020/1/20,Switzerland,0,0,0,0
2020/1/21,Switzerland,0,0,0,0
2020/1/22,Switzerland,0,0,0,0
2020/1/23,Switzerland,0,0,0,0
2020/1/24,Switzerland,0,0,0,0
2020/1/25,Switzerland,0,0,0,0
2020/1/26,Switzerland,0,0,0,0
2020/1/27,Switzerland,0,0,0,0
2020/1/28,Switzerland,0,0,0,0
2020/1/29,Switzerland,0,0,0,0
2020/1/30,Switzerland,0,0,0,0
2020/1/31,Switzerland,0,0,0,0
2020/2/1,Switzerland,0,0,0,0
2020/2/2,Switzerland,0,0,0,0
2020/2/3,Switzerland,0,0,0,0
2020/2/4,Switzerland,0,0,0,0
2020/2/5,Switzerland,0,0,0,0
2020/2/6,Switzerland,0,0,0,0
2020/2/7,Switzerland,0,0,0,0
2020/2/8,Switzerland,0,0,0,0
2020/2/9,Switzerland,0,0,0,0
2020/2/10,Switzerland,0,0,0,0
2020/2/11,Switzerland,0,0,0,0
2020/2/12,Switzerland,0,0,0,0
2020/2/13,Switzerland,0,0,0,0
2020/2/14,Switzerland,0,0,0,0
2020/2/15,Switzerland,0,0,0,0
2020/2/16,Switzerland,0,0,0,0
2020/2/17,Switzerland,0,0,0,0
2020/2/18,Switzerland,0,0,0,0
2020/2/19,Switzerland,0,0,0,0
2020/2/20,Switzerland,0,0,0,0
2020/2/21,Switzerland,0,0,0,0
2020/2/22,Switzerland,0,0,0,0
2020/2/23,Switzerland,0,0,0,0
2020/2/24,Switzerland,0,0,0,0
2020/2/25,Switzerland,0,0,0,0
2020/2/26,Switzerland,1,0,1,0
2020/2/27,Switzerland,0,0,1,0
2020/2/28,Switzerland,7,0,8,0
2020/2/29,Switzerland,4,0,12,0
2020/3/1,Switzerland,6,0,18,0
2020/3/2,Switzerland,6,0,24,0
2020/3/3,Switzerland,6,0,30,0
2020/3/4,Switzerland,7,0,37,0
2020/3/5,Switzerland,20,0,57,0
2020/3/6,Switzerland,30,1,87,1
2020/3/7,Switzerland,122,0,209,1
2020/3/8,Switzerland,55,0,264,1
2020/3/9,Switzerland,68,1,332,2
2020/3/10,Switzerland,42,0,374,2
2020/3/11,Switzerland,116,1,490,3
2020/3/12,Switzerland,152,1,642,4
2020/3/13,Switzerland,212,0,854,4
2020/3/14,Switzerland,267,3,1121,7
2020/3/15,Switzerland,238,4,1359,11
2020/3/16,Switzerland,841,2,2200,13
2020/3/17,Switzerland,0,1,2200,14
2020/3/18,Switzerland,450,5,2650,19
2020/3/19,Switzerland,360,2,3010,21
2020/3/20,Switzerland,878,12,3888,33
2020/3/21,Switzerland,952,10,4840,43
2020/3/22,Switzerland,1237,13,6077,56
2020/3/23,Switzerland,894,4,6971,60
2020/3/24,Switzerland,1044,6,8015,66
2020/3/25,Switzerland,774,20,8789,86
2020/3/26,Switzerland,925,17,9714,103
2020/3/27,Switzerland,1000,58,10714,161
2020/3/28,Switzerland,1390,36,12104,197
2020/3/29,Switzerland,1048,38,13152,235
2020/3/30,Switzerland,1122,22,14274,257
2020/3/31,Switzerland,1138,38,15412,295
2020/3/23,Syria,1,0,1,0
2020/3/24,Syria,0,0,1,0
2020/3/25,Syria,0,0,1,0
2020/3/26,Syria,0,0,1,0
2020/3/27,Syria,4,0,5,0
2020/3/28,Syria,0,0,5,0
2020/3/29,Syria,0,0,5,0
2020/3/30,Syria,4,1,9,1
2020/3/31,Syria,1,1,10,2
2019/12/31,Taiwan,0,0,0,0
2020/1/1,Taiwan,0,0,0,0
2020/1/2,Taiwan,0,0,0,0
2020/1/3,Taiwan,0,0,0,0
2020/1/4,Taiwan,0,0,0,0
2020/1/5,Taiwan,0,0,0,0
2020/1/6,Taiwan,0,0,0,0
2020/1/7,Taiwan,0,0,0,0
2020/1/8,Taiwan,0,0,0,0
2020/1/9,Taiwan,0,0,0,0
2020/1/10,Taiwan,0,0,0,0
2020/1/11,Taiwan,0,0,0,0
2020/1/12,Taiwan,0,0,0,0
2020/1/13,Taiwan,0,0,0,0
2020/1/14,Taiwan,0,0,0,0
2020/1/15,Taiwan,0,0,0,0
2020/1/16,Taiwan,0,0,0,0
2020/1/17,Taiwan,0,0,0,0
2020/1/18,Taiwan,0,0,0,0
2020/1/19,Taiwan,0,0,0,0
2020/1/20,Taiwan,0,0,0,0
2020/1/21,Taiwan,1,0,1,0
2020/1/22,Taiwan,0,0,1,0
2020/1/23,Taiwan,0,0,1,0
2020/1/24,Taiwan,0,0,1,0
2020/1/25,Taiwan,2,0,3,0
2020/1/26,Taiwan,0,0,3,0
2020/1/27,Taiwan,2,0,5,0
2020/1/28,Taiwan,2,0,7,0
2020/1/29,Taiwan,1,0,8,0
2020/1/30,Taiwan,0,0,8,0
2020/1/31,Taiwan,1,0,9,0
2020/2/1,Taiwan,1,0,10,0
2020/2/2,Taiwan,0,0,10,0
2020/2/3,Taiwan,0,0,10,0
2020/2/4,Taiwan,0,0,10,0
2020/2/5,Taiwan,1,0,11,0
2020/2/6,Taiwan,0,0,11,0
2020/2/7,Taiwan,5,0,16,0
2020/2/8,Taiwan,1,0,17,0
2020/2/9,Taiwan,1,0,18,0
2020/2/10,Taiwan,0,0,18,0
2020/2/11,Taiwan,0,0,18,0
2020/2/12,Taiwan,0,0,18,0
2020/2/13,Taiwan,0,0,18,0
2020/2/14,Taiwan,0,0,18,0
2020/2/15,Taiwan,0,0,18,0
2020/2/16,Taiwan,0,0,18,0
2020/2/17,Taiwan,2,1,20,1
2020/2/18,Taiwan,2,0,22,1
2020/2/19,Taiwan,0,0,22,1
2020/2/20,Taiwan,2,0,24,1
2020/2/21,Taiwan,0,0,24,1
2020/2/22,Taiwan,2,0,26,1
2020/2/23,Taiwan,0,0,26,1
2020/2/24,Taiwan,2,0,28,1
2020/2/25,Taiwan,2,0,30,1
2020/2/26,Taiwan,1,0,31,1
2020/2/27,Taiwan,1,0,32,1
2020/2/28,Taiwan,2,0,34,1
2020/2/29,Taiwan,5,0,39,1
2020/3/1,Taiwan,1,0,40,1
2020/3/2,Taiwan,0,0,40,1
2020/3/3,Taiwan,1,0,41,1
2020/3/4,Taiwan,1,0,42,1
2020/3/6,Taiwan,2,0,44,1
2020/3/7,Taiwan,1,0,45,1
2020/3/8,Taiwan,0,0,45,1
2020/3/9,Taiwan,0,0,45,1
2020/3/11,Taiwan,3,0,48,1
2020/3/12,Taiwan,0,0,48,1
2020/3/13,Taiwan,1,0,49,1
2020/3/14,Taiwan,4,0,53,1
2020/3/15,Taiwan,6,0,59,1
2020/3/16,Taiwan,0,0,59,1
2020/3/17,Taiwan,8,0,67,1
2020/3/18,Taiwan,10,0,77,1
2020/3/19,Taiwan,31,0,108,1
2020/3/20,Taiwan,0,0,108,1
2020/3/21,Taiwan,27,1,135,2
2020/3/22,Taiwan,18,0,153,2
2020/3/23,Taiwan,12,0,165,2
2020/3/24,Taiwan,30,0,195,2
2020/3/25,Taiwan,21,0,216,2
2020/3/26,Taiwan,19,0,235,2
2020/3/27,Taiwan,17,0,252,2
2020/3/28,Taiwan,15,0,267,2
2020/3/29,Taiwan,16,0,283,2
2020/3/30,Taiwan,23,3,306,5
2020/3/31,Taiwan,0,0,306,5
2020/3/17,Tanzania,1,0,1,0
2020/3/18,Tanzania,0,0,1,0
2020/3/19,Tanzania,2,0,3,0
2020/3/20,Tanzania,0,0,3,0
2020/3/21,Tanzania,0,0,3,0
2020/3/22,Tanzania,3,0,6,0
2020/3/23,Tanzania,6,0,12,0
2020/3/24,Tanzania,0,0,12,0
2020/3/25,Tanzania,0,0,12,0
2020/3/26,Tanzania,0,0,12,0
2020/3/27,Tanzania,1,0,13,0
2020/3/28,Tanzania,0,0,13,0
2020/3/29,Tanzania,0,1,13,1
2020/3/30,Tanzania,1,0,14,1
2020/3/31,Tanzania,5,0,19,1
2019/12/31,Thailand,0,0,0,0
2020/1/1,Thailand,0,0,0,0
2020/1/2,Thailand,0,0,0,0
2020/1/3,Thailand,0,0,0,0
2020/1/4,Thailand,0,0,0,0
2020/1/5,Thailand,0,0,0,0
2020/1/6,Thailand,0,0,0,0
2020/1/7,Thailand,0,0,0,0
2020/1/8,Thailand,0,0,0,0
2020/1/9,Thailand,0,0,0,0
2020/1/10,Thailand,0,0,0,0
2020/1/11,Thailand,0,0,0,0
2020/1/12,Thailand,0,0,0,0
2020/1/13,Thailand,1,0,1,0
2020/1/14,Thailand,0,0,1,0
2020/1/15,Thailand,0,0,1,0
2020/1/16,Thailand,0,0,1,0
2020/1/17,Thailand,1,0,2,0
2020/1/18,Thailand,0,0,2,0
2020/1/19,Thailand,0,0,2,0
2020/1/20,Thailand,0,0,2,0
2020/1/21,Thailand,0,0,2,0
2020/1/22,Thailand,2,0,4,0
2020/1/23,Thailand,0,0,4,0
2020/1/24,Thailand,0,0,4,0
2020/1/25,Thailand,1,0,5,0
2020/1/26,Thailand,0,0,5,0
2020/1/27,Thailand,3,0,8,0
2020/1/28,Thailand,6,0,14,0
2020/1/29,Thailand,0,0,14,0
2020/1/30,Thailand,0,0,14,0
2020/1/31,Thailand,0,0,14,0
2020/2/1,Thailand,5,0,19,0
2020/2/2,Thailand,0,0,19,0
2020/2/3,Thailand,0,0,19,0
2020/2/4,Thailand,0,0,19,0
2020/2/5,Thailand,6,0,25,0
2020/2/6,Thailand,0,0,25,0
2020/2/7,Thailand,0,0,25,0
2020/2/8,Thailand,7,0,32,0
2020/2/9,Thailand,0,0,32,0
2020/2/10,Thailand,0,0,32,0
2020/2/11,Thailand,0,0,32,0
2020/2/12,Thailand,1,0,33,0
2020/2/13,Thailand,0,0,33,0
2020/2/14,Thailand,0,0,33,0
2020/2/15,Thailand,1,0,34,0
2020/2/16,Thailand,0,0,34,0
2020/2/17,Thailand,0,0,34,0
2020/2/18,Thailand,1,0,35,0
2020/2/19,Thailand,0,0,35,0
2020/2/20,Thailand,0,0,35,0
2020/2/21,Thailand,0,0,35,0
2020/2/22,Thailand,0,0,35,0
2020/2/23,Thailand,0,0,35,0
2020/2/24,Thailand,0,0,35,0
2020/2/25,Thailand,2,0,37,0
2020/2/26,Thailand,3,0,40,0
2020/2/27,Thailand,0,0,40,0
2020/2/28,Thailand,0,0,40,0
2020/2/29,Thailand,2,0,42,0
2020/3/1,Thailand,0,1,42,1
2020/3/2,Thailand,1,0,43,1
2020/3/5,Thailand,4,0,47,1
2020/3/7,Thailand,3,0,50,1
2020/3/11,Thailand,9,0,59,1
2020/3/12,Thailand,11,0,70,1
2020/3/14,Thailand,12,0,82,1
2020/3/15,Thailand,0,0,82,1
2020/3/16,Thailand,32,0,114,1
2020/3/17,Thailand,63,0,177,1
2020/3/18,Thailand,0,0,177,1
2020/3/19,Thailand,0,0,177,1
2020/3/20,Thailand,35,0,212,1
2020/3/21,Thailand,154,0,366,1
2020/3/22,Thailand,233,0,599,1
2020/3/23,Thailand,122,0,721,1
2020/3/24,Thailand,106,3,827,4
2020/3/25,Thailand,107,0,934,4
2020/3/26,Thailand,111,0,1045,4
2020/3/27,Thailand,91,1,1136,5
2020/3/28,Thailand,0,0,1136,5
2020/3/29,Thailand,109,1,1245,6
2020/3/30,Thailand,143,1,1388,7
2020/3/31,Thailand,263,3,1651,10
2020/3/22,Timor,1,0,1,0
2020/3/23,Timor,0,0,1,0
2020/3/24,Timor,0,0,1,0
2020/3/25,Timor,0,0,1,0
2020/3/26,Timor,0,0,1,0
2020/3/27,Timor,0,0,1,0
2020/3/28,Timor,0,0,1,0
2020/3/29,Timor,0,0,1,0
2020/3/30,Timor,0,0,1,0
2020/3/31,Timor,0,0,1,0
2020/3/7,Togo,1,0,1,0
2020/3/15,Togo,0,0,1,0
2020/3/16,Togo,0,0,1,0
2020/3/17,Togo,0,0,1,0
2020/3/18,Togo,0,0,1,0
2020/3/19,Togo,0,0,1,0
2020/3/20,Togo,0,0,1,0
2020/3/21,Togo,8,0,9,0
2020/3/22,Togo,6,0,15,0
2020/3/23,Togo,0,0,15,0
2020/3/24,Togo,3,0,18,0
2020/3/25,Togo,0,0,18,0
2020/3/26,Togo,5,0,23,0
2020/3/27,Togo,1,0,24,0
2020/3/28,Togo,1,1,25,1
2020/3/29,Togo,3,0,28,1
2020/3/30,Togo,2,0,30,1
2020/3/31,Togo,4,0,34,1
2020/3/13,Trinidad and Tobago,1,0,1,0
2020/3/14,Trinidad and Tobago,1,0,2,0
2020/3/15,Trinidad and Tobago,0,0,2,0
2020/3/16,Trinidad and Tobago,2,0,4,0
2020/3/17,Trinidad and Tobago,1,0,5,0
2020/3/18,Trinidad and Tobago,2,0,7,0
2020/3/19,Trinidad and Tobago,2,0,9,0
2020/3/20,Trinidad and Tobago,0,0,9,0
2020/3/21,Trinidad and Tobago,0,0,9,0
2020/3/22,Trinidad and Tobago,40,0,49,0
2020/3/23,Trinidad and Tobago,1,0,50,0
2020/3/24,Trinidad and Tobago,1,0,51,0
2020/3/25,Trinidad and Tobago,6,0,57,0
2020/3/26,Trinidad and Tobago,3,1,60,1
2020/3/27,Trinidad and Tobago,5,0,65,1
2020/3/28,Trinidad and Tobago,1,1,66,2
2020/3/29,Trinidad and Tobago,8,0,74,2
2020/3/30,Trinidad and Tobago,4,1,78,3
2020/3/31,Trinidad and Tobago,7,0,85,3
2020/3/3,Tunisia,1,0,1,0
2020/3/10,Tunisia,1,0,2,0
2020/3/11,Tunisia,3,0,5,0
2020/3/12,Tunisia,2,0,7,0
2020/3/13,Tunisia,6,0,13,0
2020/3/14,Tunisia,3,0,16,0
2020/3/15,Tunisia,0,0,16,0
2020/3/16,Tunisia,2,0,18,0
2020/3/17,Tunisia,2,0,20,0
2020/3/18,Tunisia,4,0,24,0
2020/3/19,Tunisia,5,0,29,0
2020/3/20,Tunisia,10,0,39,0
2020/3/21,Tunisia,15,1,54,1
2020/3/22,Tunisia,6,0,60,1
2020/3/23,Tunisia,15,2,75,3
2020/3/24,Tunisia,14,0,89,3
2020/3/25,Tunisia,25,0,114,3
2020/3/26,Tunisia,59,2,173,5
2020/3/27,Tunisia,0,0,173,5
2020/3/28,Tunisia,54,1,227,6
2020/3/29,Tunisia,0,0,227,6
2020/3/30,Tunisia,51,2,278,8
2020/3/31,Tunisia,34,0,312,8
2020/3/12,Turkey,1,0,1,0
2020/3/13,Turkey,1,0,2,0
2020/3/16,Turkey,16,0,18,0
2020/3/17,Turkey,29,0,47,0
2020/3/18,Turkey,51,0,98,0
2020/3/19,Turkey,93,1,191,1
2020/3/20,Turkey,168,3,359,4
2020/3/21,Turkey,311,5,670,9
2020/3/22,Turkey,277,12,947,21
2020/3/23,Turkey,289,9,1236,30
2020/3/24,Turkey,293,7,1529,37
2020/3/25,Turkey,343,7,1872,44
2020/3/26,Turkey,561,15,2433,59
2020/3/27,Turkey,1196,16,3629,75
2020/3/28,Turkey,2069,17,5698,92
2020/3/29,Turkey,1704,16,7402,108
2020/3/30,Turkey,1815,23,9217,131
2020/3/31,Turkey,2318,37,11535,168
2020/3/25,Turks and Caicos Islands,1,0,1,0
2020/3/26,Turks and Caicos Islands,0,0,1,0
2020/3/27,Turks and Caicos Islands,1,0,2,0
2020/3/28,Turks and Caicos Islands,0,0,2,0
2020/3/29,Turks and Caicos Islands,3,0,5,0
2020/3/30,Turks and Caicos Islands,0,0,5,0
2020/3/31,Turks and Caicos Islands,0,0,5,0
2020/3/22,Uganda,1,0,1,0
2020/3/23,Uganda,0,0,1,0
2020/3/24,Uganda,8,0,9,0
2020/3/25,Uganda,0,0,9,0
2020/3/26,Uganda,5,0,14,0
2020/3/27,Uganda,0,0,14,0
2020/3/28,Uganda,0,0,14,0
2020/3/29,Uganda,16,0,30,0
2020/3/30,Uganda,3,0,33,0
2020/3/31,Uganda,0,0,33,0
2020/3/4,Ukraine,1,0,1,0
2020/3/13,Ukraine,2,0,3,0
2020/3/16,Ukraine,0,0,3,0
2020/3/17,Ukraine,2,0,5,0
2020/3/18,Ukraine,9,0,14,0
2020/3/19,Ukraine,5,2,19,2
2020/3/20,Ukraine,7,0,26,2
2020/3/21,Ukraine,0,1,26,3
2020/3/22,Ukraine,15,0,41,3
2020/3/23,Ukraine,6,0,47,3
2020/3/24,Ukraine,26,0,73,3
2020/3/25,Ukraine,11,0,84,3
2020/3/26,Ukraine,29,1,113,4
2020/3/27,Ukraine,43,1,156,5
2020/3/28,Ukraine,62,0,218,5
2020/3/29,Ukraine,93,3,311,8
2020/3/30,Ukraine,107,1,418,9
2020/3/31,Ukraine,62,2,480,11
2019/12/31,United Arab Emirates,0,0,0,0
2020/1/1,United Arab Emirates,0,0,0,0
2020/1/2,United Arab Emirates,0,0,0,0
2020/1/3,United Arab Emirates,0,0,0,0
2020/1/4,United Arab Emirates,0,0,0,0
2020/1/5,United Arab Emirates,0,0,0,0
2020/1/6,United Arab Emirates,0,0,0,0
2020/1/7,United Arab Emirates,0,0,0,0
2020/1/8,United Arab Emirates,0,0,0,0
2020/1/9,United Arab Emirates,0,0,0,0
2020/1/10,United Arab Emirates,0,0,0,0
2020/1/11,United Arab Emirates,0,0,0,0
2020/1/12,United Arab Emirates,0,0,0,0
2020/1/13,United Arab Emirates,0,0,0,0
2020/1/14,United Arab Emirates,0,0,0,0
2020/1/15,United Arab Emirates,0,0,0,0
2020/1/16,United Arab Emirates,0,0,0,0
2020/1/17,United Arab Emirates,0,0,0,0
2020/1/18,United Arab Emirates,0,0,0,0
2020/1/19,United Arab Emirates,0,0,0,0
2020/1/20,United Arab Emirates,0,0,0,0
2020/1/21,United Arab Emirates,0,0,0,0
2020/1/22,United Arab Emirates,0,0,0,0
2020/1/23,United Arab Emirates,0,0,0,0
2020/1/24,United Arab Emirates,0,0,0,0
2020/1/25,United Arab Emirates,0,0,0,0
2020/1/26,United Arab Emirates,0,0,0,0
2020/1/27,United Arab Emirates,1,0,1,0
2020/1/28,United Arab Emirates,0,0,1,0
2020/1/29,United Arab Emirates,0,0,1,0
2020/1/30,United Arab Emirates,3,0,4,0
2020/1/31,United Arab Emirates,0,0,4,0
2020/2/1,United Arab Emirates,0,0,4,0
2020/2/2,United Arab Emirates,1,0,5,0
2020/2/3,United Arab Emirates,0,0,5,0
2020/2/4,United Arab Emirates,0,0,5,0
2020/2/5,United Arab Emirates,0,0,5,0
2020/2/6,United Arab Emirates,0,0,5,0
2020/2/7,United Arab Emirates,0,0,5,0
2020/2/8,United Arab Emirates,2,0,7,0
2020/2/9,United Arab Emirates,0,0,7,0
2020/2/10,United Arab Emirates,0,0,7,0
2020/2/11,United Arab Emirates,1,0,8,0
2020/2/12,United Arab Emirates,0,0,8,0
2020/2/13,United Arab Emirates,0,0,8,0
2020/2/14,United Arab Emirates,0,0,8,0
2020/2/15,United Arab Emirates,0,0,8,0
2020/2/16,United Arab Emirates,0,0,8,0
2020/2/17,United Arab Emirates,1,0,9,0
2020/2/18,United Arab Emirates,0,0,9,0
2020/2/19,United Arab Emirates,0,0,9,0
2020/2/20,United Arab Emirates,0,0,9,0
2020/2/21,United Arab Emirates,0,0,9,0
2020/2/22,United Arab Emirates,2,0,11,0
2020/2/23,United Arab Emirates,2,0,13,0
2020/2/24,United Arab Emirates,0,0,13,0
2020/2/25,United Arab Emirates,0,0,13,0
2020/2/26,United Arab Emirates,0,0,13,0
2020/2/27,United Arab Emirates,0,0,13,0
2020/2/28,United Arab Emirates,6,0,19,0
2020/2/29,United Arab Emirates,0,0,19,0
2020/3/1,United Arab Emirates,2,0,21,0
2020/3/2,United Arab Emirates,0,0,21,0
2020/3/4,United Arab Emirates,6,0,27,0
2020/3/6,United Arab Emirates,2,0,29,0
2020/3/8,United Arab Emirates,16,0,45,0
2020/3/10,United Arab Emirates,14,0,59,0
2020/3/11,United Arab Emirates,15,0,74,0
2020/3/13,United Arab Emirates,11,0,85,0
2020/3/15,United Arab Emirates,0,0,85,0
2020/3/16,United Arab Emirates,1,0,86,0
2020/3/17,United Arab Emirates,12,0,98,0
2020/3/18,United Arab Emirates,15,0,113,0
2020/3/19,United Arab Emirates,0,0,113,0
2020/3/20,United Arab Emirates,27,0,140,0
2020/3/21,United Arab Emirates,0,0,140,0
2020/3/22,United Arab Emirates,13,2,153,2
2020/3/23,United Arab Emirates,0,0,153,2
2020/3/24,United Arab Emirates,45,0,198,2
2020/3/25,United Arab Emirates,50,0,248,2
2020/3/26,United Arab Emirates,85,0,333,2
2020/3/27,United Arab Emirates,0,0,333,2
2020/3/28,United Arab Emirates,72,0,405,2
2020/3/29,United Arab Emirates,63,0,468,2
2020/3/30,United Arab Emirates,0,0,468,2
2020/3/31,United Arab Emirates,143,3,611,5
2019/12/31,United Kingdom,0,0,0,0
2020/1/1,United Kingdom,0,0,0,0
2020/1/2,United Kingdom,0,0,0,0
2020/1/3,United Kingdom,0,0,0,0
2020/1/4,United Kingdom,0,0,0,0
2020/1/5,United Kingdom,0,0,0,0
2020/1/6,United Kingdom,0,0,0,0
2020/1/7,United Kingdom,0,0,0,0
2020/1/8,United Kingdom,0,0,0,0
2020/1/9,United Kingdom,0,0,0,0
2020/1/10,United Kingdom,0,0,0,0
2020/1/11,United Kingdom,0,0,0,0
2020/1/12,United Kingdom,0,0,0,0
2020/1/13,United Kingdom,0,0,0,0
2020/1/14,United Kingdom,0,0,0,0
2020/1/15,United Kingdom,0,0,0,0
2020/1/16,United Kingdom,0,0,0,0
2020/1/17,United Kingdom,0,0,0,0
2020/1/18,United Kingdom,0,0,0,0
2020/1/19,United Kingdom,0,0,0,0
2020/1/20,United Kingdom,0,0,0,0
2020/1/21,United Kingdom,0,0,0,0
2020/1/22,United Kingdom,0,0,0,0
2020/1/23,United Kingdom,0,0,0,0
